Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C210,P030,Electronics,830.78,2024-10-21
C413,P041,Health & Beauty,60.05,2024-07-27
C403,P050,Books,42.74,2025-03-22
C363,P040,Clothing,140.78,2025-03-24
C071,P006,Home & Kitchen,145.28,2024-09-26
C018,P041,Health & Beauty,60.05,2024-07-01
C450,P037,Grocery,45.36,2025-01-01
C422,P020,Grocery,31.09,2024-04-24
C351,P019,Health & Beauty,39.38,2024-09-07
C310,P035,Clothing,145.34,2024-09-23
C111,P008,Health & Beauty,151.86,2024-10-15
C248,P042,Grocery,39.25,2024-12-28
C161,P032,Grocery,15.89,2025-01-07
C191,P009,Health & Beauty,152.28,2024-11-02
C159,P007,Clothing,110.63,2024-07-01
C220,P004,Home & Kitchen,92.17,2024-12-15
C344,P032,Grocery,15.89,2024-06-27
C339,P049,Books,17.03,2024-05-26
C460,P018,Books,46.71,2024-06-20
C342,P028,Grocery,24.76,2025-01-29
C264,P014,Electronics,705.3,2024-09-29
C380,P043,Grocery,15.66,2024-07-05
C360,P026,Electronics,227.2,2024-05-19
C104,P003,Health & Beauty,123.96,2024-10-05
C003,P044,Home & Kitchen,78.81,2024-05-28
C335,P032,Grocery,15.89,2024-06-11
C231,P013,Health & Beauty,96.71,2024-09-04
C180,P029,Electronics,274.93,2024-04-03
C497,P027,Grocery,47.56,2024-10-04
C430,P027,Grocery,47.56,2025-03-27
C194,P033,Books,21.5,2024-07-25
C045,P031,Health & Beauty,133.54,2025-02-17
C402,P047,Books,40.03,2024-05-22
C331,P023,Home & Kitchen,73.07,2024-11-03
C437,P042,Grocery,39.25,2024-09-02
C138,P043,Grocery,15.66,2025-01-28
C222,P012,Grocery,47.66,2024-12-06
C271,P029,Electronics,274.93,2025-02-05
C112,P036,Grocery,15.28,2024-10-22
C386,P050,Books,42.74,2025-03-18
C471,P007,Clothing,110.63,2025-01-28
C409,P037,Grocery,45.36,2024-05-06
C341,P047,Books,40.03,2025-03-31
C119,P045,Health & Beauty,173.17,2024-08-04
C146,P030,Electronics,830.78,2024-11-16
C002,P042,Grocery,39.25,2024-07-21
C316,P048,Health & Beauty,156.97,2024-09-05
C044,P045,Health & Beauty,173.17,2024-04-01
C404,P038,Health & Beauty,30.84,2024-11-24
C106,P049,Books,17.03,2024-12-16
C374,P006,Home & Kitchen,145.28,2024-06-28
C173,P043,Grocery,15.66,2024-09-12
C149,P033,Books,21.5,2025-02-23
C182,P043,Grocery,15.66,2024-08-12
C159,P016,Grocery,29.39,2024-10-01
C086,P018,Books,46.71,2024-12-03
C241,P002,Clothing,195.25,2024-08-15
C160,P022,Grocery,36.29,2025-03-21
C407,P035,Clothing,145.34,2024-06-13
C197,P005,Books,40.32,2024-06-11
C483,P015,Grocery,26.46,2025-03-27
C176,P035,Clothing,145.34,2024-04-28
C138,P029,Electronics,274.93,2024-07-11
C134,P003,Health & Beauty,123.96,2024-12-11
C355,P003,Health & Beauty,123.96,2025-01-16
C479,P005,Books,40.32,2024-11-27
C116,P045,Health & Beauty,173.17,2024-06-25
C253,P027,Grocery,47.56,2024-06-13
C473,P043,Grocery,15.66,2024-12-31
C011,P014,Electronics,705.3,2024-10-29
C492,P017,Home & Kitchen,197.59,2024-06-14
C399,P026,Electronics,227.2,2024-12-02
C476,P042,Grocery,39.25,2024-08-13
C171,P020,Grocery,31.09,2025-02-16
C438,P038,Health & Beauty,30.84,2024-08-16
C032,P005,Books,40.32,2024-12-02
C073,P029,Electronics,274.93,2024-10-24
C327,P035,Clothing,145.34,2024-04-08
C431,P009,Health & Beauty,152.28,2024-09-23
C448,P033,Books,21.5,2024-05-01
C287,P045,Health & Beauty,173.17,2024-11-22
C075,P001,Home & Kitchen,121.58,2024-11-23
C379,P050,Books,42.74,2025-01-05
C452,P034,Clothing,131.39,2024-08-06
C319,P036,Grocery,15.28,2025-03-08
C165,P007,Clothing,110.63,2024-06-17
C065,P008,Health & Beauty,151.86,2024-06-07
C125,P030,Electronics,830.78,2025-03-03
C484,P044,Home & Kitchen,78.81,2024-09-25
C078,P045,Health & Beauty,173.17,2024-12-14
C303,P030,Electronics,830.78,2024-10-28
C253,P005,Books,40.32,2024-04-16
C229,P008,Health & Beauty,151.86,2025-03-29
C236,P045,Health & Beauty,173.17,2024-06-14
C497,P044,Home & Kitchen,78.81,2024-08-14
C067,P034,Clothing,131.39,2024-11-24
C337,P012,Grocery,47.66,2025-03-01
C037,P046,Health & Beauty,95.79,2024-06-16
C113,P032,Grocery,15.89,2025-03-21
C263,P007,Clothing,110.63,2024-08-18
C372,P027,Grocery,47.56,2024-07-09
C114,P015,Grocery,26.46,2024-09-07
C312,P027,Grocery,47.56,2025-02-25
C045,P004,Home & Kitchen,92.17,2024-06-16
C486,P032,Grocery,15.89,2024-11-27
C478,P021,Health & Beauty,41.17,2024-12-24
C403,P030,Electronics,830.78,2024-10-02
C091,P025,Clothing,143.67,2025-01-12
C055,P041,Health & Beauty,60.05,2024-04-16
C232,P050,Books,42.74,2024-07-22
C436,P042,Grocery,39.25,2025-01-15
C495,P036,Grocery,15.28,2024-09-04
C493,P018,Books,46.71,2024-05-02
C058,P044,Home & Kitchen,78.81,2025-03-14
C311,P029,Electronics,274.93,2024-04-18
C152,P027,Grocery,47.56,2024-12-20
C075,P034,Clothing,131.39,2025-03-09
C175,P025,Clothing,143.67,2024-11-10
C347,P036,Grocery,15.28,2024-10-24
C209,P023,Home & Kitchen,73.07,2024-04-17
C323,P024,Clothing,112.22,2024-04-05
C161,P012,Grocery,47.66,2024-12-22
C054,P004,Home & Kitchen,92.17,2024-09-01
C124,P023,Home & Kitchen,73.07,2024-06-13
C165,P049,Books,17.03,2024-07-03
C390,P029,Electronics,274.93,2025-03-27
C116,P013,Health & Beauty,96.71,2025-03-22
C164,P007,Clothing,110.63,2024-08-31
C301,P023,Home & Kitchen,73.07,2024-07-29
C230,P032,Grocery,15.89,2024-06-12
C231,P021,Health & Beauty,41.17,2025-03-17
C002,P023,Home & Kitchen,73.07,2024-08-03
C222,P004,Home & Kitchen,92.17,2025-01-23
C468,P024,Clothing,112.22,2024-11-13
C335,P017,Home & Kitchen,197.59,2024-06-15
C447,P046,Health & Beauty,95.79,2024-09-03
C253,P013,Health & Beauty,96.71,2025-03-17
C134,P019,Health & Beauty,39.38,2024-08-24
C468,P010,Clothing,30.34,2024-10-29
C219,P044,Home & Kitchen,78.81,2025-01-29
C030,P030,Electronics,830.78,2024-08-24
C427,P021,Health & Beauty,41.17,2025-01-15
C272,P043,Grocery,15.66,2024-12-25
C083,P036,Grocery,15.28,2024-05-02
C476,P034,Clothing,131.39,2025-02-10
C268,P025,Clothing,143.67,2024-09-13
C287,P029,Electronics,274.93,2024-10-27
C456,P013,Health & Beauty,96.71,2024-07-13
C241,P042,Grocery,39.25,2024-04-03
C399,P036,Grocery,15.28,2024-11-14
C154,P013,Health & Beauty,96.71,2024-10-21
C202,P008,Health & Beauty,151.86,2025-02-13
C365,P018,Books,46.71,2024-12-13
C298,P032,Grocery,15.89,2024-05-09
C211,P041,Health & Beauty,60.05,2024-12-13
C461,P008,Health & Beauty,151.86,2024-09-20
C095,P003,Health & Beauty,123.96,2025-01-10
C240,P046,Health & Beauty,95.79,2024-06-07
C232,P041,Health & Beauty,60.05,2024-06-08
C060,P034,Clothing,131.39,2024-12-14
C058,P044,Home & Kitchen,78.81,2025-03-16
C015,P020,Grocery,31.09,2024-10-31
C297,P029,Electronics,274.93,2024-06-01
C290,P016,Grocery,29.39,2024-08-05
C375,P003,Health & Beauty,123.96,2024-09-23
C092,P010,Clothing,30.34,2024-05-08
C434,P048,Health & Beauty,156.97,2024-08-14
C083,P021,Health & Beauty,41.17,2025-03-22
C019,P032,Grocery,15.89,2024-08-25
C065,P026,Electronics,227.2,2025-03-19
C319,P039,Clothing,52.46,2025-03-25
C255,P024,Clothing,112.22,2024-07-08
C473,P050,Books,42.74,2024-12-07
C118,P021,Health & Beauty,41.17,2024-07-15
C371,P035,Clothing,145.34,2024-05-31
C207,P021,Health & Beauty,41.17,2024-11-14
C264,P038,Health & Beauty,30.84,2025-03-09
C157,P026,Electronics,227.2,2024-06-22
C329,P014,Electronics,705.3,2024-09-28
C348,P036,Grocery,15.28,2024-09-24
C323,P023,Home & Kitchen,73.07,2024-07-06
C109,P042,Grocery,39.25,2024-12-12
C282,P041,Health & Beauty,60.05,2025-03-24
C112,P013,Health & Beauty,96.71,2024-08-14
C396,P020,Grocery,31.09,2024-09-08
C436,P027,Grocery,47.56,2024-06-27
C449,P011,Clothing,44.35,2024-06-21
C059,P008,Health & Beauty,151.86,2025-02-04
C409,P032,Grocery,15.89,2024-08-15
C353,P040,Clothing,140.78,2025-03-07
C231,P043,Grocery,15.66,2024-09-26
C475,P017,Home & Kitchen,197.59,2024-12-14
C354,P005,Books,40.32,2025-01-30
C378,P004,Home & Kitchen,92.17,2024-09-07
C199,P046,Health & Beauty,95.79,2024-04-06
C177,P005,Books,40.32,2024-07-22
C486,P033,Books,21.5,2024-09-14
C073,P018,Books,46.71,2025-01-29
C449,P038,Health & Beauty,30.84,2024-07-14
C351,P022,Grocery,36.29,2025-01-15
C226,P025,Clothing,143.67,2025-03-14
C132,P004,Home & Kitchen,92.17,2024-06-21
C272,P021,Health & Beauty,41.17,2024-06-24
C406,P011,Clothing,44.35,2024-05-14
C227,P028,Grocery,24.76,2024-06-17
C206,P009,Health & Beauty,152.28,2025-03-21
C216,P024,Clothing,112.22,2024-09-06
C225,P035,Clothing,145.34,2024-10-09
C433,P050,Books,42.74,2024-04-04
C436,P029,Electronics,274.93,2024-07-10
C045,P017,Home & Kitchen,197.59,2024-04-26
C276,P032,Grocery,15.89,2025-01-13
C293,P021,Health & Beauty,41.17,2024-07-02
C471,P046,Health & Beauty,95.79,2025-02-10
C325,P043,Grocery,15.66,2024-12-02
C318,P041,Health & Beauty,60.05,2024-09-22
C490,P017,Home & Kitchen,197.59,2025-01-02
C203,P029,Electronics,274.93,2024-04-30
C284,P033,Books,21.5,2024-05-30
C396,P018,Books,46.71,2024-08-28
C418,P031,Health & Beauty,133.54,2024-11-29
C036,P016,Grocery,29.39,2024-07-04
C158,P048,Health & Beauty,156.97,2024-11-22
C494,P041,Health & Beauty,60.05,2025-03-07
C296,P046,Health & Beauty,95.79,2024-04-08
C401,P026,Electronics,227.2,2024-12-01
C243,P019,Health & Beauty,39.38,2025-03-26
C053,P019,Health & Beauty,39.38,2025-02-12
C106,P019,Health & Beauty,39.38,2024-10-25
C307,P027,Grocery,47.56,2025-03-26
C482,P047,Books,40.03,2024-11-10
C339,P006,Home & Kitchen,145.28,2025-01-15
C370,P035,Clothing,145.34,2024-10-01
C254,P033,Books,21.5,2025-03-02
C496,P024,Clothing,112.22,2024-10-18
C154,P015,Grocery,26.46,2025-02-14
C087,P030,Electronics,830.78,2024-08-02
C058,P024,Clothing,112.22,2025-01-12
C445,P036,Grocery,15.28,2024-04-03
C272,P007,Clothing,110.63,2025-03-25
C160,P016,Grocery,29.39,2024-11-21
C117,P021,Health & Beauty,41.17,2024-07-09
C027,P032,Grocery,15.89,2024-10-20
C065,P006,Home & Kitchen,145.28,2024-06-25
C198,P001,Home & Kitchen,121.58,2024-11-25
C047,P039,Clothing,52.46,2024-04-17
C231,P037,Grocery,45.36,2024-06-21
C437,P028,Grocery,24.76,2025-03-27
C475,P009,Health & Beauty,152.28,2024-11-13
C428,P014,Electronics,705.3,2024-08-12
C280,P040,Clothing,140.78,2024-05-14
C344,P004,Home & Kitchen,92.17,2024-07-01
C375,P008,Health & Beauty,151.86,2024-08-14
C043,P010,Clothing,30.34,2024-07-03
C376,P014,Electronics,705.3,2025-01-16
C423,P035,Clothing,145.34,2024-07-14
C157,P028,Grocery,24.76,2025-01-17
C304,P028,Grocery,24.76,2024-10-08
C490,P005,Books,40.32,2024-05-31
C304,P018,Books,46.71,2025-01-27
C292,P040,Clothing,140.78,2024-10-02
C411,P022,Grocery,36.29,2025-01-24
C122,P038,Health & Beauty,30.84,2024-08-01
C264,P027,Grocery,47.56,2024-08-22
C101,P016,Grocery,29.39,2025-03-28
C146,P050,Books,42.74,2024-12-04
C356,P024,Clothing,112.22,2024-10-18
C372,P014,Electronics,705.3,2024-12-13
C150,P003,Health & Beauty,123.96,2024-11-20
C312,P048,Health & Beauty,156.97,2024-08-23
C257,P007,Clothing,110.63,2025-02-27
C392,P031,Health & Beauty,133.54,2025-03-19
C117,P018,Books,46.71,2024-11-16
C499,P007,Clothing,110.63,2024-05-31
C497,P028,Grocery,24.76,2024-10-06
C072,P047,Books,40.03,2025-01-03
C480,P041,Health & Beauty,60.05,2024-07-23
C142,P033,Books,21.5,2024-05-27
C126,P028,Grocery,24.76,2024-12-24
C290,P006,Home & Kitchen,145.28,2024-07-09
C220,P012,Grocery,47.66,2025-03-10
C409,P035,Clothing,145.34,2024-10-21
C023,P009,Health & Beauty,152.28,2024-11-02
C139,P008,Health & Beauty,151.86,2024-04-30
C099,P026,Electronics,227.2,2024-08-23
C402,P030,Electronics,830.78,2024-10-15
C066,P019,Health & Beauty,39.38,2024-10-01
C003,P018,Books,46.71,2024-08-10
C333,P032,Grocery,15.89,2024-08-27
C230,P035,Clothing,145.34,2024-07-28
C349,P023,Home & Kitchen,73.07,2025-02-10
C406,P026,Electronics,227.2,2024-10-04
C364,P050,Books,42.74,2025-03-15
C039,P014,Electronics,705.3,2025-01-20
C451,P010,Clothing,30.34,2024-07-12
C349,P043,Grocery,15.66,2025-02-08
C444,P009,Health & Beauty,152.28,2024-12-01
C307,P011,Clothing,44.35,2024-09-26
C019,P043,Grocery,15.66,2025-03-03
C191,P043,Grocery,15.66,2025-02-20
C303,P002,Clothing,195.25,2024-04-15
C042,P003,Health & Beauty,123.96,2025-02-14
C429,P007,Clothing,110.63,2024-04-27
C343,P005,Books,40.32,2024-05-09
C215,P043,Grocery,15.66,2024-04-12
C384,P017,Home & Kitchen,197.59,2024-08-04
C396,P014,Electronics,705.3,2024-11-29
C056,P012,Grocery,47.66,2024-10-08
C217,P002,Clothing,195.25,2024-08-05
C332,P036,Grocery,15.28,2025-03-20
C088,P039,Clothing,52.46,2025-02-25
C154,P018,Books,46.71,2024-07-10
C130,P004,Home & Kitchen,92.17,2025-02-14
C263,P009,Health & Beauty,152.28,2024-07-05
C349,P008,Health & Beauty,151.86,2024-10-21
C100,P020,Grocery,31.09,2024-04-17
C236,P030,Electronics,830.78,2024-05-14
C303,P034,Clothing,131.39,2025-03-21
C119,P005,Books,40.32,2024-11-01
C417,P015,Grocery,26.46,2024-05-16
C166,P048,Health & Beauty,156.97,2024-06-20
C222,P004,Home & Kitchen,92.17,2025-02-16
C215,P006,Home & Kitchen,145.28,2024-05-27
C433,P028,Grocery,24.76,2024-12-09
C394,P015,Grocery,26.46,2024-04-23
C252,P021,Health & Beauty,41.17,2025-03-01
C196,P049,Books,17.03,2024-07-09
C413,P028,Grocery,24.76,2024-05-05
C039,P011,Clothing,44.35,2024-10-20
C063,P037,Grocery,45.36,2025-01-05
C468,P001,Home & Kitchen,121.58,2025-02-26
C342,P046,Health & Beauty,95.79,2025-02-08
C139,P033,Books,21.5,2024-09-28
C499,P046,Health & Beauty,95.79,2024-05-07
C149,P022,Grocery,36.29,2024-11-27
C023,P047,Books,40.03,2024-11-16
C372,P002,Clothing,195.25,2024-08-01
C036,P010,Clothing,30.34,2024-06-16
C234,P037,Grocery,45.36,2024-11-28
C245,P027,Grocery,47.56,2024-07-16
C473,P031,Health & Beauty,133.54,2025-01-04
C339,P013,Health & Beauty,96.71,2024-12-17
C462,P015,Grocery,26.46,2024-04-23
C076,P031,Health & Beauty,133.54,2025-03-11
C061,P023,Home & Kitchen,73.07,2024-12-07
C051,P029,Electronics,274.93,2025-03-28
C105,P038,Health & Beauty,30.84,2024-07-18
C346,P027,Grocery,47.56,2024-07-10
C176,P040,Clothing,140.78,2024-05-29
C442,P014,Electronics,705.3,2024-12-26
C401,P029,Electronics,274.93,2024-06-09
C403,P021,Health & Beauty,41.17,2024-11-25
C136,P001,Home & Kitchen,121.58,2025-01-26
C223,P040,Clothing,140.78,2024-12-17
C341,P036,Grocery,15.28,2025-03-18
C488,P033,Books,21.5,2024-08-03
C418,P025,Clothing,143.67,2024-09-19
C172,P050,Books,42.74,2024-07-06
C219,P024,Clothing,112.22,2024-08-09
C467,P019,Health & Beauty,39.38,2024-08-18
C147,P041,Health & Beauty,60.05,2024-07-23
C144,P013,Health & Beauty,96.71,2024-12-07
C060,P019,Health & Beauty,39.38,2024-09-29
C150,P012,Grocery,47.66,2024-05-09
C048,P045,Health & Beauty,173.17,2024-04-27
C090,P048,Health & Beauty,156.97,2024-09-22
C350,P046,Health & Beauty,95.79,2024-11-28
C029,P017,Home & Kitchen,197.59,2025-02-24
C279,P049,Books,17.03,2025-02-15
C439,P038,Health & Beauty,30.84,2024-09-16
C280,P029,Electronics,274.93,2024-12-18
C210,P035,Clothing,145.34,2024-11-21
C294,P022,Grocery,36.29,2024-06-27
C155,P043,Grocery,15.66,2024-04-02
C149,P008,Health & Beauty,151.86,2024-12-14
C049,P004,Home & Kitchen,92.17,2025-03-06
C489,P038,Health & Beauty,30.84,2024-05-10
C488,P003,Health & Beauty,123.96,2024-09-03
C450,P013,Health & Beauty,96.71,2024-09-08
C128,P045,Health & Beauty,173.17,2024-04-13
C199,P043,Grocery,15.66,2024-08-06
C473,P048,Health & Beauty,156.97,2024-04-13
C380,P015,Grocery,26.46,2024-09-02
C335,P036,Grocery,15.28,2025-03-31
C296,P045,Health & Beauty,173.17,2024-11-21
C305,P049,Books,17.03,2024-09-02
C429,P002,Clothing,195.25,2024-09-23
C350,P043,Grocery,15.66,2025-03-15
C343,P009,Health & Beauty,152.28,2024-04-29
C063,P049,Books,17.03,2025-02-08
C252,P027,Grocery,47.56,2025-02-20
C077,P008,Health & Beauty,151.86,2024-12-25
C451,P005,Books,40.32,2025-02-14
C164,P012,Grocery,47.66,2024-07-30
C097,P050,Books,42.74,2024-08-12
C331,P046,Health & Beauty,95.79,2024-05-23
C419,P020,Grocery,31.09,2025-02-27
C423,P033,Books,21.5,2024-05-21
C133,P009,Health & Beauty,152.28,2025-01-21
C287,P016,Grocery,29.39,2024-06-07
C043,P042,Grocery,39.25,2025-03-01
C259,P003,Health & Beauty,123.96,2025-03-28
C469,P007,Clothing,110.63,2024-10-24
C410,P032,Grocery,15.89,2025-02-01
C297,P038,Health & Beauty,30.84,2025-01-25
C060,P017,Home & Kitchen,197.59,2024-04-20
C172,P026,Electronics,227.2,2024-06-05
C412,P016,Grocery,29.39,2024-12-18
C475,P032,Grocery,15.89,2024-09-26
C446,P010,Clothing,30.34,2024-10-21
C334,P039,Clothing,52.46,2024-07-31
C190,P007,Clothing,110.63,2024-11-03
C386,P048,Health & Beauty,156.97,2024-05-11
C320,P010,Clothing,30.34,2025-03-05
C139,P025,Clothing,143.67,2025-01-13
C406,P018,Books,46.71,2024-04-26
C089,P012,Grocery,47.66,2024-12-31
C489,P021,Health & Beauty,41.17,2024-04-18
C391,P013,Health & Beauty,96.71,2025-01-24
C088,P029,Electronics,274.93,2024-08-20
C012,P035,Clothing,145.34,2024-07-13
C082,P032,Grocery,15.89,2025-02-26
C355,P032,Grocery,15.89,2024-08-03
C311,P005,Books,40.32,2024-07-16
C302,P042,Grocery,39.25,2025-03-22
C450,P029,Electronics,274.93,2024-04-05
C293,P023,Home & Kitchen,73.07,2024-12-05
C172,P037,Grocery,45.36,2025-02-05
C444,P049,Books,17.03,2024-04-18
C409,P036,Grocery,15.28,2024-09-20
C153,P029,Electronics,274.93,2024-06-06
C013,P029,Electronics,274.93,2025-03-24
C325,P012,Grocery,47.66,2024-08-18
C055,P033,Books,21.5,2024-10-04
C186,P002,Clothing,195.25,2024-04-24
C091,P011,Clothing,44.35,2024-08-26
C049,P004,Home & Kitchen,92.17,2024-10-10
C106,P038,Health & Beauty,30.84,2024-07-22
C274,P014,Electronics,705.3,2025-01-10
C239,P016,Grocery,29.39,2024-08-02
C017,P024,Clothing,112.22,2024-05-02
C301,P048,Health & Beauty,156.97,2024-07-11
C005,P045,Health & Beauty,173.17,2024-04-19
C053,P007,Clothing,110.63,2024-12-26
C022,P020,Grocery,31.09,2025-03-29
C270,P010,Clothing,30.34,2024-08-13
C052,P021,Health & Beauty,41.17,2025-01-05
C332,P031,Health & Beauty,133.54,2025-01-30
C138,P029,Electronics,274.93,2025-03-10
C010,P004,Home & Kitchen,92.17,2025-03-19
C114,P024,Clothing,112.22,2024-08-11
C283,P009,Health & Beauty,152.28,2025-02-21
C352,P007,Clothing,110.63,2024-12-06
C075,P019,Health & Beauty,39.38,2024-11-27
C085,P048,Health & Beauty,156.97,2024-05-24
C316,P014,Electronics,705.3,2024-10-10
C292,P045,Health & Beauty,173.17,2024-05-25
C024,P040,Clothing,140.78,2024-05-30
C102,P015,Grocery,26.46,2024-11-11
C382,P014,Electronics,705.3,2024-11-01
C291,P047,Books,40.03,2024-07-01
C285,P043,Grocery,15.66,2024-04-28
C211,P015,Grocery,26.46,2024-12-07
C425,P035,Clothing,145.34,2024-09-23
C391,P001,Home & Kitchen,121.58,2025-03-04
C284,P012,Grocery,47.66,2024-12-09
C411,P039,Clothing,52.46,2025-03-30
C273,P018,Books,46.71,2024-09-20
C494,P019,Health & Beauty,39.38,2025-01-10
C129,P008,Health & Beauty,151.86,2024-07-31
C321,P049,Books,17.03,2024-04-17
C261,P002,Clothing,195.25,2024-11-03
C332,P048,Health & Beauty,156.97,2025-01-13
C382,P034,Clothing,131.39,2024-10-14
C389,P003,Health & Beauty,123.96,2024-12-08
C427,P038,Health & Beauty,30.84,2024-09-06
C236,P035,Clothing,145.34,2025-03-30
C263,P013,Health & Beauty,96.71,2024-04-02
C184,P036,Grocery,15.28,2024-10-07
C330,P017,Home & Kitchen,197.59,2024-07-30
C240,P043,Grocery,15.66,2024-07-16
C147,P029,Electronics,274.93,2024-07-08
C267,P038,Health & Beauty,30.84,2024-09-04
C477,P043,Grocery,15.66,2024-04-04
C285,P036,Grocery,15.28,2024-10-03
C220,P038,Health & Beauty,30.84,2024-12-19
C077,P012,Grocery,47.66,2024-08-24
C306,P020,Grocery,31.09,2024-10-24
C043,P021,Health & Beauty,41.17,2024-10-19
C366,P019,Health & Beauty,39.38,2025-02-20
C071,P029,Electronics,274.93,2025-02-12
C291,P043,Grocery,15.66,2024-07-20
C149,P009,Health & Beauty,152.28,2024-09-23
C320,P031,Health & Beauty,133.54,2024-07-14
C270,P018,Books,46.71,2025-01-21
C410,P049,Books,17.03,2024-07-06
C330,P018,Books,46.71,2024-08-26
C371,P040,Clothing,140.78,2024-04-27
C410,P035,Clothing,145.34,2024-09-14
C252,P023,Home & Kitchen,73.07,2024-05-27
C387,P018,Books,46.71,2024-05-05
C285,P047,Books,40.03,2024-11-10
C265,P002,Clothing,195.25,2024-10-18
C369,P034,Clothing,131.39,2024-05-20
C007,P030,Electronics,830.78,2024-12-03
C468,P040,Clothing,140.78,2024-09-18
C109,P008,Health & Beauty,151.86,2024-04-22
C485,P023,Home & Kitchen,73.07,2024-07-18
C086,P035,Clothing,145.34,2024-12-18
C499,P003,Health & Beauty,123.96,2025-03-30
C272,P030,Electronics,830.78,2024-12-29
C124,P023,Home & Kitchen,73.07,2024-12-12
C324,P005,Books,40.32,2024-07-10
C263,P027,Grocery,47.56,2024-12-14
C345,P007,Clothing,110.63,2024-06-26
C265,P022,Grocery,36.29,2024-04-19
C258,P021,Health & Beauty,41.17,2024-06-24
C450,P026,Electronics,227.2,2024-06-13
C041,P006,Home & Kitchen,145.28,2025-03-28
C236,P018,Books,46.71,2024-08-29
C145,P014,Electronics,705.3,2024-06-22
C007,P015,Grocery,26.46,2025-02-03
C084,P012,Grocery,47.66,2025-03-31
C347,P026,Electronics,227.2,2024-10-03
C137,P049,Books,17.03,2024-12-16
C441,P007,Clothing,110.63,2024-12-09
C201,P028,Grocery,24.76,2024-09-15
C440,P030,Electronics,830.78,2024-04-05
C095,P018,Books,46.71,2024-11-20
C433,P013,Health & Beauty,96.71,2024-09-02
C419,P004,Home & Kitchen,92.17,2024-09-07
C268,P047,Books,40.03,2025-03-20
C476,P010,Clothing,30.34,2025-03-23
C383,P039,Clothing,52.46,2024-06-23
C423,P012,Grocery,47.66,2024-11-13
C286,P014,Electronics,705.3,2024-12-26
C222,P043,Grocery,15.66,2025-01-09
C401,P015,Grocery,26.46,2024-10-24
C240,P006,Home & Kitchen,145.28,2024-10-16
C282,P032,Grocery,15.89,2024-06-09
C379,P012,Grocery,47.66,2024-10-01
C007,P029,Electronics,274.93,2024-04-24
C083,P048,Health & Beauty,156.97,2025-02-17
C305,P008,Health & Beauty,151.86,2025-03-04
C260,P025,Clothing,143.67,2025-03-11
C171,P034,Clothing,131.39,2025-03-09
C430,P033,Books,21.5,2024-07-09
C415,P042,Grocery,39.25,2024-10-15
C291,P034,Clothing,131.39,2024-10-12
C259,P013,Health & Beauty,96.71,2024-04-18
C399,P026,Electronics,227.2,2024-10-31
C400,P013,Health & Beauty,96.71,2025-01-25
C275,P008,Health & Beauty,151.86,2024-09-13
C239,P032,Grocery,15.89,2024-12-07
C414,P042,Grocery,39.25,2024-04-20
C437,P031,Health & Beauty,133.54,2025-03-01
C182,P032,Grocery,15.89,2024-12-02
C060,P007,Clothing,110.63,2024-06-14
C045,P015,Grocery,26.46,2025-03-25
C119,P019,Health & Beauty,39.38,2024-12-02
C290,P039,Clothing,52.46,2025-02-25
C070,P033,Books,21.5,2024-07-31
C182,P002,Clothing,195.25,2025-03-03
C165,P025,Clothing,143.67,2024-08-07
C483,P027,Grocery,47.56,2025-01-15
